client_id,clnt_tenure_yr,clnt_tenure_mnth,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,age_group,Variation
8665118,21.0,258.0,24,M,2.0,78025.04999999999,6.0,9.0,19-25,Test
6382317,11.0,136.0,60,M,2.0,219770.7,6.0,9.0,56-65,Control
7877379,8.0,106.0,58,F,3.0,554853.6000000001,6.0,9.0,56-65,Control
1225131,13.0,164.0,33,M,2.0,50079.52,6.0,9.0,26-35,Test
3440791,21.0,253.0,34,M,2.0,85030.42,6.0,9.0,26-35,Control
5728049,15.0,187.0,44,M,2.0,54332.55,6.0,9.0,36-45,Test
3965494,11.0,133.0,76,M,3.0,1177038.45,6.0,9.0,65+,Control
4056834,12.0,154.0,40,F,2.0,23892.94,6.0,9.0,36-45,Test
8485725,29.0,354.0,88,M,2.0,407299.49,6.0,9.0,65+,Control
8457457,16.0,192.0,48,M,2.0,30404.08,6.0,9.0,46-55,Test
8538953,20.0,250.0,38,M,5.0,212567.96,6.0,9.0,36-45,Control
6851822,5.0,61.0,34,M,2.0,80690.53,6.0,9.0,26-35,Test
2885113,11.0,138.0,25,M,3.0,589422.4600000001,6.0,9.0,26-35,Test
8836260,8.0,101.0,26,M,2.0,42079.91,6.0,9.0,26-35,Test
9188174,15.0,186.0,32,F,2.0,149570.26,6.0,9.0,26-35,Test
739806,15.0,189.0,50,F,2.0,687493.55,6.0,9.0,46-55,Test
2962496,15.0,189.0,45,M,2.0,149266.22,6.0,9.0,46-55,Control
3265232,11.0,138.0,60,M,2.0,518188.64,6.0,9.0,56-65,Test
7470775,6.0,77.0,68,M,2.0,269318.57,6.0,9.0,65+,Control
8713813,20.0,240.0,50,F,2.0,168881.11,6.0,9.0,46-55,Test
7102100,16.0,203.0,53,F,2.0,29114.28,0.0,9.0,46-55,Test
6660788,14.0,178.0,36,M,3.0,214642.0,6.0,9.0,36-45,Control
6452989,26.0,319.0,29,F,4.0,207864.82,6.0,9.0,26-35,Test
4012121,11.0,143.0,45,F,2.0,122094.45,6.0,9.0,46-55,Test
3276832,15.0,191.0,70,F,2.0,156488.94,6.0,9.0,65+,Control
414245,9.0,110.0,71,F,2.0,118239.63,6.0,9.0,65+,Test
2395247,13.0,163.0,56,M,2.0,31794.61,6.0,9.0,56-65,Test
2665992,15.0,186.0,28,F,2.0,39068.75,6.0,9.0,26-35,Control
8369849,9.0,109.0,44,M,3.0,1140613.5799999998,6.0,9.0,36-45,Test
9227879,9.0,110.0,75,F,2.0,46393.39,6.0,9.0,65+,Control
5918756,9.0,109.0,39,M,2.0,72431.44,6.0,9.0,36-45,Control
2624491,11.0,136.0,34,F,3.0,117143.25,6.0,9.0,26-35,Test
8910393,15.0,190.0,62,F,3.0,202102.42,6.0,9.0,56-65,Test
9400650,20.0,250.0,46,M,3.0,42016.17,6.0,9.0,46-55,Control
626185,32.0,385.0,58,F,3.0,163823.15999999997,6.0,9.0,56-65,Test
4473990,12.0,151.0,54,M,2.0,34992.24,6.0,9.0,46-55,Control
2923145,11.0,143.0,31,F,2.0,37980.38,6.0,9.0,26-35,Control
3943790,10.0,130.0,33,M,4.0,729201.8400000001,6.0,9.0,26-35,Test
8995363,11.0,133.0,34,M,2.0,34343.89,6.0,9.0,26-35,Control
7363252,9.0,118.0,26,M,3.0,310278.29,6.0,9.0,26-35,Test
1045632,18.0,225.0,80,M,2.0,126769.83,6.0,9.0,65+,Control
3480781,16.0,203.0,53,M,2.0,52474.89,6.0,9.0,46-55,Control
2855888,15.0,191.0,50,M,2.0,31968.31,6.0,9.0,46-55,Control
4043123,21.0,258.0,57,F,2.0,32617.8,6.0,9.0,56-65,Control
8917762,21.0,252.0,47,F,4.0,165548.33000000002,6.0,9.0,46-55,Control
8514966,28.0,342.0,56,M,2.0,372588.35,6.0,9.0,56-65,Test
883011,19.0,238.0,40,F,2.0,275251.9,6.0,9.0,36-45,Test
4011032,19.0,233.0,58,M,2.0,70598.26999999999,6.0,9.0,56-65,Test
631274,15.0,189.0,63,F,2.0,41046.87,6.0,9.0,56-65,Test
8668672,7.0,91.0,28,M,3.0,74795.11,6.0,9.0,26-35,Control
7286298,29.0,358.0,70,M,4.0,2585395.51,6.0,9.0,65+,Test
5236248,9.0,115.0,28,M,3.0,68245.97,6.0,9.0,26-35,Test
8132819,8.0,104.0,33,M,2.0,24118.2,6.0,9.0,26-35,Test
1313545,19.0,229.0,72,M,2.0,682495.26,6.0,9.0,65+,Test
6817241,13.0,159.0,26,F,4.0,68781.89,6.0,9.0,26-35,Test
2067509,27.0,333.0,62,F,3.0,65062.06,6.0,9.0,56-65,Test
9987707,28.0,341.0,46,M,3.0,88607.54000000001,6.0,9.0,46-55,Test
8348121,38.0,465.0,68,M,3.0,602084.89,6.0,9.0,65+,Control
3342556,10.0,127.0,68,F,2.0,268687.2,6.0,9.0,65+,Control
7440894,9.0,110.0,48,M,3.0,214187.72,6.0,9.0,46-55,Control
5955912,34.0,408.0,67,F,2.0,391995.79,6.0,9.0,65+,Control
6398380,27.0,334.0,68,M,3.0,93864.19,6.0,9.0,65+,Test
4523729,13.0,160.0,33,M,3.0,88672.88,6.0,9.0,26-35,Test
147316,15.0,190.0,66,M,2.0,761213.7000000001,6.0,9.0,65+,Control
1109184,5.0,61.0,33,F,2.0,55115.7,6.0,9.0,26-35,Control
5268732,15.0,182.0,48,F,2.0,114649.23,6.0,9.0,46-55,Test
6729338,14.0,178.0,64,M,2.0,627300.1000000001,6.0,9.0,56-65,Control
541395,6.0,74.0,64,F,2.0,190553.29,6.0,9.0,56-65,Test
5919871,13.0,166.0,66,M,2.0,248231.31,6.0,9.0,65+,Control
1837851,15.0,190.0,67,F,2.0,92754.73,6.0,9.0,65+,Control
829911,6.0,82.0,84,M,3.0,229828.31,6.0,9.0,65+,Test
8628119,13.0,156.0,72,F,2.0,47640.07,6.0,9.0,65+,Control
2156449,11.0,137.0,38,M,2.0,69720.17,6.0,9.0,36-45,Control
3993204,12.0,147.0,40,M,2.0,3005126.9,6.0,9.0,36-45,Test
4941260,20.0,251.0,54,M,2.0,158528.22999999998,6.0,9.0,46-55,Test
3702154,15.0,190.0,50,M,2.0,24099.41,6.0,9.0,46-55,Control
2781011,16.0,201.0,49,F,2.0,209589.55,4.0,9.0,46-55,Control
8153325,23.0,280.0,48,M,2.0,118419.9,6.0,9.0,46-55,Control
9978868,24.0,295.0,50,F,2.0,359457.28,6.0,9.0,46-55,Test
9729753,23.0,276.0,76,M,2.0,209374.95,6.0,9.0,65+,Control
4030266,22.0,275.0,73,M,2.0,356696.1,6.0,9.0,65+,Test
4792975,15.0,190.0,52,F,2.0,155544.74,6.0,9.0,46-55,Test
9114855,15.0,190.0,46,M,5.0,908822.67,6.0,9.0,46-55,Test
4448805,15.0,186.0,68,M,4.0,1833654.69,6.0,9.0,65+,Control
1853637,19.0,228.0,56,F,2.0,266976.05,6.0,9.0,56-65,Control
1720728,23.0,281.0,45,M,3.0,178712.43,6.0,9.0,46-55,Test
6194852,14.0,177.0,62,M,2.0,269183.85,6.0,9.0,56-65,Test
585691,10.0,126.0,38,M,2.0,36254.33,6.0,9.0,36-45,Control
24841,14.0,178.0,70,M,2.0,122013.3,6.0,9.0,65+,Test
1319161,28.0,337.0,59,M,3.0,1798482.41,6.0,9.0,56-65,Control
5754907,17.0,208.0,59,M,2.0,89992.95,6.0,9.0,56-65,Control
94510,9.0,109.0,45,M,3.0,76675.48,6.0,9.0,46-55,Control
8786777,12.0,149.0,29,M,4.0,199792.02,6.0,9.0,26-35,Test
1488806,4.0,59.0,36,M,2.0,49723.83,6.0,9.0,36-45,Control
8272922,17.0,215.0,38,M,3.0,148292.09,6.0,9.0,36-45,Control
9287131,13.0,156.0,62,F,3.0,54042.75,6.0,9.0,56-65,Test
4338941,9.0,115.0,54,M,3.0,567154.92,6.0,9.0,46-55,Control
4230237,15.0,185.0,86,F,3.0,1600244.27,6.0,9.0,65+,Test
5910209,17.0,214.0,58,F,3.0,38377.53,6.0,9.0,56-65,Test
9086639,18.0,216.0,60,F,3.0,62048.89,6.0,9.0,56-65,Test
919081,12.0,146.0,28,M,2.0,90195.38,6.0,9.0,26-35,Test
2070572,17.0,208.0,40,M,3.0,202861.81,6.0,9.0,36-45,Test
3762736,23.0,283.0,68,M,2.0,136517.0,5.0,9.0,65+,Control
835985,13.0,167.0,55,M,2.0,117243.57,6.0,9.0,56-65,Control
6868337,11.0,133.0,24,F,2.0,46846.38,6.0,9.0,19-25,Test
1940048,14.0,170.0,56,M,2.0,124601.81,6.0,9.0,56-65,Control
9959937,5.0,61.0,32,M,2.0,58779.74,6.0,9.0,26-35,Control
3497667,11.0,143.0,45,F,2.0,30627.96,6.0,9.0,46-55,Test
2672504,20.0,250.0,59,F,2.0,155793.63,6.0,9.0,56-65,Control
3119321,8.0,107.0,48,M,2.0,105454.33,6.0,9.0,46-55,Test
7429692,6.0,73.0,26,F,2.0,67544.73999999999,6.0,9.0,26-35,Control
7829136,14.0,168.0,43,M,2.0,55843.32,6.0,9.0,36-45,Control
9811932,19.0,238.0,68,F,3.0,297118.88,6.0,9.0,65+,Test
6290033,19.0,232.0,49,F,3.0,363225.61,6.0,9.0,46-55,Test
687567,18.0,217.0,52,M,2.0,502997.25,6.0,9.0,46-55,Control
4434894,8.0,106.0,26,F,3.0,65571.86,6.0,9.0,26-35,Test
6444119,9.0,119.0,58,F,2.0,174568.19,6.0,9.0,56-65,Test
9055013,21.0,253.0,52,M,2.0,133470.57,6.0,9.0,46-55,Control
9461443,21.0,254.0,58,M,2.0,157142.88,6.0,9.0,56-65,Control
4198518,24.0,288.0,66,F,3.0,388692.25,6.0,9.0,65+,Control
370659,13.0,157.0,36,F,2.0,468917.21,6.0,9.0,36-45,Test
8800357,10.0,128.0,43,M,2.0,334672.3,6.0,9.0,36-45,Control
1321246,9.0,119.0,70,M,2.0,253837.6,6.0,9.0,65+,Control
740217,23.0,276.0,38,M,2.0,86167.51,6.0,9.0,36-45,Test
6465861,7.0,87.0,31,M,3.0,88758.63,6.0,9.0,26-35,Control
8433852,4.0,59.0,54,M,2.0,42027.26,6.0,9.0,46-55,Control
4243487,8.0,104.0,41,M,3.0,194124.54,6.0,9.0,36-45,Test
1255355,18.0,222.0,55,F,3.0,499638.5,6.0,9.0,56-65,Control
5945897,23.0,277.0,50,F,2.0,26875.77,6.0,9.0,46-55,Test
3818006,9.0,108.0,24,F,2.0,55455.11,6.0,9.0,19-25,Control
6254175,15.0,189.0,50,M,2.0,66472.79000000001,6.0,9.0,46-55,Test
6824199,18.0,216.0,64,M,2.0,32094.38,6.0,9.0,56-65,Control
5655882,18.0,217.0,76,M,2.0,33746.509999999995,6.0,9.0,65+,Test
5190544,22.0,268.0,68,F,2.0,618070.29,6.0,9.0,65+,Test
737959,19.0,238.0,56,M,2.0,132843.31,6.0,9.0,56-65,Control
5794104,19.0,231.0,42,M,3.0,70618.36,6.0,9.0,36-45,Control
9154286,31.0,373.0,30,M,2.0,58353.04,6.0,9.0,26-35,Test
8473085,25.0,311.0,68,M,3.0,288254.07,6.0,9.0,65+,Control
235331,13.0,159.0,86,M,3.0,259638.89,6.0,9.0,65+,Control
3859765,16.0,195.0,78,M,2.0,255754.51,6.0,9.0,65+,Test
7528589,13.0,156.0,38,F,2.0,56554.53999999999,6.0,9.0,36-45,Test
291330,29.0,349.0,68,M,2.0,62155.41,6.0,9.0,65+,Control
1669713,21.0,258.0,42,M,2.0,58750.54,6.0,9.0,36-45,Test
9878337,12.0,154.0,36,F,2.0,110088.63,6.0,9.0,36-45,Control
472271,29.0,355.0,56,M,2.0,246418.16,6.0,9.0,56-65,Control
6005042,21.0,260.0,50,M,4.0,285260.94,6.0,9.0,46-55,Control
1978521,9.0,115.0,26,M,2.0,34686.09,6.0,9.0,26-35,Test
7365367,12.0,152.0,42,M,2.0,583627.39,6.0,9.0,36-45,Test
6381868,13.0,157.0,62,F,2.0,149215.99,6.0,9.0,56-65,Test
9403200,13.0,166.0,74,M,3.0,626683.25,6.0,9.0,65+,Control
7599880,9.0,113.0,60,F,2.0,77139.98,6.0,9.0,56-65,Control
6150427,24.0,289.0,58,M,3.0,120436.73,6.0,9.0,56-65,Control
7258987,8.0,100.0,56,M,3.0,68697.58,6.0,9.0,56-65,Test
6482951,16.0,192.0,22,F,2.0,55308.65,6.0,9.0,19-25,Control
5138174,6.0,77.0,26,M,3.0,74414.33,6.0,9.0,26-35,Test
2336104,5.0,70.0,38,F,2.0,39550.56,6.0,9.0,36-45,Control
8521030,13.0,157.0,50,M,2.0,33900.47,6.0,9.0,46-55,Test
7325425,21.0,261.0,50,F,2.0,61330.09,6.0,9.0,46-55,Control
471520,9.0,114.0,52,F,3.0,476505.34,6.0,9.0,46-55,Control
5102800,10.0,120.0,29,F,4.0,54737.57,6.0,9.0,26-35,Control
6843728,14.0,178.0,32,F,3.0,171406.83000000002,6.0,9.0,26-35,Test
7657713,32.0,392.0,65,F,4.0,293431.97,6.0,9.0,65+,Control
182591,19.0,239.0,73,F,2.0,254297.34000000003,6.0,9.0,65+,Control
2577121,4.0,57.0,25,F,2.0,24827.94,6.0,9.0,26-35,Control
2627413,14.0,170.0,74,F,2.0,262174.16,6.0,9.0,65+,Test
2302372,26.0,323.0,75,M,3.0,506179.25,6.0,9.0,65+,Test
8081742,15.0,183.0,58,F,2.0,115822.22,6.0,9.0,56-65,Control
5103975,18.0,220.0,34,M,3.0,1512036.5499999998,6.0,9.0,26-35,Test
6286096,8.0,107.0,64,M,2.0,355849.35,6.0,9.0,56-65,Test
5666881,16.0,192.0,48,F,2.0,331186.82,6.0,9.0,46-55,Test
8877322,21.0,254.0,70,M,2.0,36124.8,6.0,9.0,65+,Test
8547969,8.0,96.0,26,F,3.0,62537.5,6.0,9.0,26-35,Test
3445529,16.0,192.0,75,F,2.0,106685.76,6.0,9.0,65+,Control
4850062,26.0,316.0,66,F,3.0,77223.89,6.0,9.0,65+,Control
5640823,11.0,132.0,30,F,3.0,65468.67,6.0,9.0,26-35,Test
9283525,26.0,323.0,70,F,2.0,428926.64,6.0,9.0,65+,Test
9514335,27.0,325.0,64,F,2.0,367161.68,6.0,9.0,56-65,Test
5992018,10.0,129.0,64,M,2.0,60578.46,6.0,9.0,56-65,Control
4076848,14.0,178.0,70,M,2.0,1144506.91,5.0,9.0,65+,Control
8526713,17.0,208.0,34,M,3.0,749281.7100000001,6.0,9.0,26-35,Test
6531402,17.0,211.0,67,F,2.0,342117.1,6.0,9.0,65+,Test
521003,14.0,170.0,64,F,2.0,186020.33,6.0,9.0,56-65,Control
1214668,23.0,282.0,38,F,2.0,109954.58,6.0,9.0,36-45,Test
3230369,10.0,121.0,64,M,2.0,170228.66999999998,6.0,9.0,56-65,Test
7564700,26.0,318.0,50,F,2.0,47105.48,6.0,9.0,46-55,Test
9856717,17.0,213.0,60,M,2.0,425528.24,6.0,9.0,56-65,Control
3212406,21.0,258.0,53,M,3.0,162875.27000000002,6.0,9.0,46-55,Control
9412007,5.0,66.0,36,M,2.0,231130.8,6.0,9.0,36-45,Control
3174168,19.0,229.0,67,F,2.0,496315.49,5.0,9.0,65+,Test
9698005,5.0,61.0,30,M,2.0,57899.04,6.0,9.0,26-35,Control
2529590,5.0,68.0,65,M,2.0,73800.34,6.0,9.0,65+,Control
3346525,5.0,63.0,48,M,2.0,159956.88,6.0,9.0,46-55,Test
4044894,32.0,394.0,52,M,3.0,312861.03,5.0,9.0,46-55,Test
3729673,16.0,194.0,36,M,3.0,127457.4,6.0,9.0,36-45,Control
6813206,7.0,94.0,40,M,2.0,64145.43,6.0,9.0,36-45,Test
9651925,15.0,189.0,62,M,2.0,1044879.91,6.0,9.0,56-65,Test
1344243,24.0,297.0,64,M,3.0,165668.21000000002,6.0,9.0,56-65,Control
6167355,8.0,104.0,52,F,2.0,57864.01,6.0,9.0,46-55,Test
2667527,9.0,113.0,56,F,2.0,687289.3400000001,6.0,9.0,56-65,Test
6765925,16.0,192.0,36,M,4.0,138661.43,6.0,9.0,36-45,Control
5139771,9.0,117.0,32,F,4.0,533261.6900000001,6.0,9.0,26-35,Test
5270469,7.0,89.0,46,F,2.0,63322.09,6.0,9.0,46-55,Control
4646536,13.0,159.0,30,F,2.0,147230.53999999998,6.0,9.0,26-35,Control
3781628,17.0,209.0,54,F,2.0,486276.56,6.0,9.0,46-55,Control
2835071,16.0,192.0,36,F,2.0,48163.44,6.0,9.0,36-45,Test
2578113,16.0,194.0,68,F,2.0,178372.94,6.0,9.0,65+,Test
2476053,18.0,225.0,46,M,3.0,846641.89,6.0,9.0,46-55,Control
20537,9.0,109.0,74,F,2.0,72955.33,6.0,9.0,65+,Control
3080903,9.0,110.0,72,M,3.0,1286921.11,6.0,9.0,65+,Test
9725922,6.0,74.0,35,M,3.0,75832.26999999999,6.0,9.0,36-45,Test
7829080,9.0,118.0,54,F,2.0,75346.57,6.0,9.0,46-55,Test
6551678,5.0,65.0,38,M,3.0,72875.34,6.0,9.0,36-45,Control
910263,15.0,180.0,32,M,2.0,28670.94,6.0,9.0,26-35,Test
1348442,16.0,203.0,66,F,2.0,1158630.54,6.0,9.0,65+,Control
5457150,7.0,90.0,22,M,2.0,53144.52,6.0,9.0,19-25,Test
5598921,17.0,215.0,59,M,2.0,35427.68,6.0,9.0,56-65,Control
6110307,14.0,179.0,46,F,2.0,32412.13,6.0,9.0,46-55,Test
1583484,16.0,199.0,46,F,2.0,31069.72,6.0,9.0,46-55,Control
2166322,18.0,222.0,69,F,2.0,290331.02,6.0,9.0,65+,Test
5084415,13.0,161.0,62,M,2.0,73946.1,6.0,9.0,56-65,Control
8927696,8.0,103.0,30,M,3.0,134017.52000000002,6.0,9.0,26-35,Control
8206815,15.0,189.0,55,M,2.0,73258.26,6.0,9.0,56-65,Test
2244649,12.0,145.0,64,M,5.0,1808419.2,6.0,9.0,56-65,Control
1425817,15.0,188.0,62,F,2.0,43628.32,5.0,9.0,56-65,Test
758728,28.0,337.0,62,M,3.0,255064.69,6.0,9.0,56-65,Control
3874422,7.0,90.0,24,M,2.0,136674.51,6.0,9.0,19-25,Control
2404401,21.0,253.0,50,M,2.0,1262833.0799999998,6.0,9.0,46-55,Control
9098507,21.0,254.0,32,M,3.0,457316.79,6.0,9.0,26-35,Control
6701749,10.0,129.0,25,M,2.0,50958.23,6.0,9.0,26-35,Test
2977164,16.0,196.0,76,M,3.0,307816.3,6.0,9.0,65+,Test
4398787,19.0,238.0,47,F,2.0,44359.2,6.0,9.0,46-55,Test
221775,21.0,252.0,58,F,2.0,143870.15,6.0,9.0,56-65,Control
4323886,13.0,156.0,60,F,3.0,116522.88,6.0,9.0,56-65,Control
6397827,12.0,146.0,52,M,2.0,59771.78,6.0,9.0,46-55,Control
8134612,16.0,193.0,50,F,2.0,269128.5,6.0,9.0,46-55,Control
8160088,15.0,190.0,41,F,3.0,73588.65,6.0,9.0,36-45,Test
527708,15.0,189.0,62,M,2.0,111573.07,6.0,9.0,56-65,Test
6385101,23.0,287.0,58,M,3.0,2007672.95,6.0,9.0,56-65,Test
933462,5.0,65.0,62,F,2.0,91477.64,6.0,9.0,56-65,Test
8243850,8.0,101.0,27,M,3.0,34746.19,6.0,9.0,26-35,Test
4970937,18.0,220.0,50,F,3.0,378150.82,6.0,9.0,46-55,Control
7468099,21.0,253.0,38,F,5.0,559280.13,6.0,9.0,36-45,Control
9944715,20.0,241.0,37,M,3.0,138620.61,6.0,9.0,36-45,Control
8691779,17.0,210.0,66,F,2.0,405810.88,6.0,9.0,65+,Test
1092899,5.0,69.0,60,M,3.0,55332.33,6.0,9.0,56-65,Test
4855400,7.0,89.0,26,F,3.0,149186.47,6.0,9.0,26-35,Test
1008574,21.0,261.0,68,M,3.0,872905.9400000001,6.0,9.0,65+,Control
3336510,15.0,180.0,58,M,2.0,100911.07,6.0,9.0,56-65,Control
3267869,22.0,270.0,63,M,2.0,405055.38,6.0,9.0,56-65,Control
1829429,5.0,67.0,60,F,2.0,321425.39,6.0,9.0,56-65,Control
5899205,22.0,275.0,62,F,2.0,385377.43,6.0,9.0,56-65,Test
4535306,5.0,62.0,25,M,2.0,30267.19,6.0,9.0,26-35,Test
4885241,16.0,203.0,31,M,2.0,94109.32,6.0,9.0,26-35,Control
2131405,12.0,151.0,35,M,2.0,74219.18,6.0,9.0,36-45,Control
6871175,8.0,96.0,27,F,2.0,33438.05,6.0,9.0,26-35,Test
6194289,12.0,144.0,66,F,2.0,137181.53,6.0,9.0,65+,Control
7973780,28.0,339.0,73,M,3.0,171452.11,6.0,9.0,65+,Control
5928334,16.0,193.0,56,M,2.0,119797.27,6.0,9.0,56-65,Test
2298414,20.0,241.0,62,F,2.0,717119.4800000001,6.0,9.0,56-65,Test
9251172,12.0,145.0,70,F,2.0,57489.38,6.0,9.0,65+,Test
2258366,14.0,176.0,36,F,2.0,37076.41,6.0,9.0,36-45,Control
8110098,23.0,280.0,66,M,2.0,190345.01,6.0,9.0,65+,Test
2080581,16.0,199.0,43,F,2.0,27891.01,6.0,9.0,36-45,Control
5028215,15.0,180.0,55,M,2.0,164761.2,6.0,9.0,56-65,Test
2353193,21.0,252.0,60,M,3.0,193374.11,6.0,9.0,56-65,Control
4830380,16.0,199.0,45,M,3.0,401464.91,6.0,9.0,46-55,Test
1681498,11.0,142.0,61,M,2.0,37416.29,6.0,9.0,56-65,Control
6254134,11.0,139.0,32,M,3.0,113196.27,6.0,9.0,26-35,Test
2267895,28.0,337.0,28,F,3.0,72245.5,6.0,9.0,26-35,Test
3299785,20.0,251.0,58,M,3.0,597005.37,6.0,9.0,56-65,Test
8665802,15.0,187.0,47,M,2.0,314936.77,6.0,9.0,46-55,Control
9663593,12.0,151.0,26,M,2.0,44811.08,6.0,9.0,26-35,Test
5888582,15.0,191.0,32,M,2.0,81583.89,6.0,9.0,26-35,Control
5448013,14.0,168.0,60,M,3.0,42991.78999999999,6.0,9.0,56-65,Test
5315928,23.0,277.0,71,M,3.0,516841.57,6.0,9.0,65+,Test
9791824,24.0,288.0,60,M,4.0,920489.12,6.0,9.0,56-65,Control
3992883,17.0,206.0,41,F,2.0,46539.34,6.0,9.0,36-45,Control
7310183,30.0,370.0,75,M,2.0,616896.03,6.0,9.0,65+,Control
9415388,16.0,199.0,61,M,2.0,76858.92,6.0,9.0,56-65,Test
1402032,11.0,137.0,81,F,2.0,82970.39,6.0,9.0,65+,Test
4229918,5.0,61.0,65,F,2.0,100973.26,6.0,9.0,65+,Test
9378466,24.0,296.0,72,M,2.0,87913.20999999999,6.0,9.0,65+,Test
99811,13.0,167.0,38,F,2.0,127989.93,6.0,9.0,36-45,Control
4303434,26.0,316.0,83,M,2.0,178880.59999999998,6.0,9.0,65+,Test
1434609,6.0,75.0,48,F,3.0,76174.76,6.0,9.0,46-55,Test
9203650,6.0,73.0,61,F,3.0,242576.26,6.0,9.0,56-65,Control
9848708,24.0,299.0,50,M,2.0,356956.07,6.0,9.0,46-55,Test
3497494,9.0,119.0,68,M,3.0,454220.4,6.0,9.0,65+,Control
8139389,33.0,407.0,54,M,2.0,91950.07,6.0,9.0,46-55,Test
5013359,12.0,150.0,66,M,2.0,1559260.15,6.0,9.0,65+,Control
9479474,8.0,107.0,36,F,2.0,57649.19,6.0,9.0,36-45,Control
3600227,10.0,124.0,64,F,3.0,203267.15,6.0,9.0,56-65,Test
241085,17.0,204.0,48,M,2.0,76687.76,6.0,9.0,46-55,Test
7980054,26.0,315.0,22,M,3.0,184975.02,6.0,9.0,19-25,Control
497996,4.0,58.0,61,F,2.0,44678.89,6.0,9.0,56-65,Test
1391482,9.0,115.0,38,M,4.0,211119.25,6.0,9.0,36-45,Control
6049466,19.0,229.0,56,M,2.0,458475.43,6.0,9.0,56-65,Test
8713138,12.0,154.0,54,M,2.0,56465.14,6.0,9.0,46-55,Control
9451964,13.0,157.0,26,M,2.0,83738.08,6.0,9.0,26-35,Control
2715707,18.0,216.0,64,M,2.0,427853.47,6.0,9.0,56-65,Control
2822267,15.0,186.0,40,M,4.0,312300.75,6.0,9.0,36-45,Test
3291122,22.0,274.0,22,F,3.0,40627.53,6.0,9.0,19-25,Control
6690373,33.0,406.0,64,F,3.0,724029.7200000001,6.0,9.0,56-65,Test
5433735,21.0,252.0,70,M,2.0,102321.71,6.0,9.0,65+,Control
5251053,34.0,413.0,76,F,2.0,358523.67,6.0,9.0,65+,Control
6727214,20.0,249.0,58,F,3.0,1479175.48,6.0,9.0,56-65,Test
2089991,29.0,353.0,58,M,3.0,125632.94,6.0,9.0,56-65,Control
5021662,9.0,111.0,52,F,2.0,54792.12,6.0,9.0,46-55,Test
8078832,15.0,190.0,53,M,2.0,31469.71,6.0,9.0,46-55,Test
2825254,22.0,269.0,47,M,2.0,99662.9,6.0,9.0,46-55,Test
5514367,16.0,193.0,52,M,2.0,103656.51,6.0,9.0,46-55,Test
564806,13.0,162.0,26,F,5.0,455491.25,6.0,9.0,26-35,Control
8378562,12.0,151.0,46,M,2.0,177216.52999999997,6.0,9.0,46-55,Test
6879669,13.0,164.0,34,F,2.0,64763.3,6.0,9.0,26-35,Control
7356175,14.0,178.0,62,M,3.0,459786.8,6.0,9.0,56-65,Control
1938493,23.0,285.0,32,M,2.0,49890.07,6.0,9.0,26-35,Test
6934507,9.0,111.0,70,M,3.0,84005.20999999999,6.0,9.0,65+,Control
423508,15.0,189.0,63,M,2.0,31560.91,6.0,9.0,56-65,Control
1943018,10.0,130.0,64,F,2.0,55377.58,6.0,9.0,56-65,Test
1445976,16.0,193.0,52,M,2.0,77144.7,6.0,9.0,46-55,Control
6904174,8.0,105.0,32,F,3.0,59768.27,6.0,9.0,26-35,Control
734803,26.0,320.0,64,M,2.0,46136.03,6.0,9.0,56-65,Test
3345879,13.0,158.0,34,M,3.0,137547.33000000002,6.0,9.0,26-35,Test
1017730,10.0,123.0,76,M,2.0,605744.0,6.0,9.0,65+,Control
3563175,5.0,60.0,32,M,2.0,49669.22,6.0,9.0,26-35,Control
8368455,13.0,160.0,40,M,2.0,949665.19,6.0,9.0,36-45,Test
7398308,14.0,178.0,54,M,2.0,52860.36,6.0,9.0,46-55,Test
2605545,15.0,181.0,36,F,2.0,98777.28,6.0,9.0,36-45,Control
789016,10.0,130.0,63,M,2.0,283603.66,6.0,9.0,56-65,Test
8843236,13.0,166.0,31,F,2.0,53316.57,6.0,9.0,26-35,Test
3983350,6.0,73.0,48,M,3.0,456942.78,6.0,9.0,46-55,Test
6353212,8.0,97.0,24,F,2.0,66894.45,6.0,9.0,19-25,Test
6746649,16.0,197.0,48,M,3.0,227640.41,6.0,9.0,46-55,Test
2298096,15.0,190.0,50,M,2.0,837276.91,6.0,9.0,46-55,Control
4467885,11.0,133.0,72,M,2.0,318879.33,6.0,9.0,65+,Control
5375087,15.0,191.0,66,M,3.0,70573.73,6.0,9.0,65+,Test
6271257,22.0,269.0,54,M,3.0,4520925.83,6.0,9.0,46-55,Test
9661207,5.0,64.0,76,M,2.0,1229164.18,6.0,9.0,65+,Control
5803124,19.0,235.0,54,M,2.0,331391.2,6.0,9.0,46-55,Test
7789673,13.0,160.0,72,F,2.0,602889.3,6.0,9.0,65+,Control
4740173,12.0,148.0,44,F,2.0,150426.44,6.0,9.0,36-45,Control
5283341,14.0,171.0,35,F,2.0,78507.79999999999,6.0,9.0,36-45,Test
3976933,11.0,139.0,30,M,3.0,134954.78999999998,6.0,9.0,26-35,Control
7252042,22.0,267.0,54,M,3.0,452033.75,6.0,9.0,46-55,Test
7476303,25.0,306.0,28,F,3.0,50157.6,6.0,9.0,26-35,Control
99149,12.0,150.0,36,F,2.0,87226.92,6.0,9.0,36-45,Control
8570885,5.0,71.0,34,M,2.0,38529.22,6.0,9.0,26-35,Test
