client_id,completed,Variation
346409,1,Control
346580,0,Test
346781,1,Test
346805,0,Test
347076,0,Control
347328,1,Control
347452,1,Test
347861,1,Test
347874,1,Test
348166,1,Control
348330,1,Control
348355,1,Control
348888,1,Control
349305,1,Control
349379,1,Control
349728,0,Test
350165,0,Control
350463,0,Control
350524,1,Test
350673,1,Test
351038,1,Test
351093,1,Control
351247,1,Test
351374,0,Control
351479,1,Test
351533,1,Control
351690,1,Control
351701,1,Control
351792,1,Control
351901,1,Test
352020,1,Test
352172,1,Test
352491,0,Control
352497,0,Test
352659,0,Test
352713,0,Test
353281,0,Control
353628,1,Control
353658,0,Control
353727,1,Control
353828,0,Test
353896,1,Control
354470,0,Test
354541,1,Test
354699,0,Control
354981,0,Control
355337,1,Control
356001,0,Control
356363,1,Control
356380,1,Control
356581,1,Control
356780,1,Control
356783,0,Control
356824,0,Control
357090,1,Control
357318,1,Test
357553,1,Test
357583,0,Test
357945,0,Control
358027,0,Test
358176,1,Control
358189,1,Control
358223,1,Test
358285,0,Test
358456,1,Test
358827,1,Control
358876,0,Control
358970,0,Test
359266,0,Control
359316,0,Test
359374,0,Control
359623,0,Control
359736,1,Test
359922,1,Test
360131,0,Control
360511,1,Control
360674,1,Test
360816,1,Control
360872,1,Control
361296,1,Control
361306,0,Control
361484,1,Control
361590,0,Test
361728,1,Control
362107,1,Test
362727,1,Test
363066,0,Test
363128,1,Test
363428,1,Control
363451,1,Test
363461,1,Control
363631,1,Control
363952,1,Test
364039,0,Control
364153,0,Control
364797,0,Control
365203,1,Test
365420,1,Test
365525,1,Test
365534,1,Test
365583,1,Control
365845,1,Test
365868,0,Control
366500,0,Control
366858,1,Control
366887,1,Test
367295,1,Test
367331,1,Control
367638,1,Control
367642,1,Control
367874,1,Control
368005,0,Control
368396,0,Test
368473,1,Control
368713,0,Control
368994,0,Test
369046,1,Test
369222,0,Test
369255,0,Control
369488,1,Test
369940,1,Test
369968,1,Control
370021,1,Test
370053,1,Test
370067,1,Control
370200,0,Test
370201,1,Test
370238,1,Test
370633,0,Test
370651,1,Control
370659,0,Test
370773,1,Test
371059,0,Control
371162,1,Test
371892,0,Control
372126,1,Test
372139,1,Test
372207,1,Test
372517,1,Test
372523,1,Control
372563,1,Test
372662,1,Test
372697,0,Test
372698,1,Control
372755,1,Test
372780,1,Test
373190,1,Test
373345,1,Test
373361,1,Test
373376,0,Test
373454,1,Control
373577,0,Test
373863,1,Test
373892,1,Control
374015,0,Control
374255,1,Control
374585,1,Test
374721,1,Control
374835,1,Control
374896,1,Control
374973,0,Test
375176,1,Test
375257,1,Test
375418,0,Control
375492,1,Control
375504,1,Test
375730,0,Test
375831,0,Control
375834,0,Control
376294,1,Test
376559,1,Control
376793,0,Test
377022,0,Test
377178,0,Test
377380,0,Test
377914,0,Control
377932,0,Test
378018,0,Test
378319,0,Test
378530,1,Control
378538,0,Test
378556,1,Test
378738,0,Test
378822,0,Test
379137,1,Control
379383,0,Control
379788,1,Control
379863,0,Test
380170,1,Control
380583,1,Control
380729,0,Test
380857,0,Control
381102,1,Test
381123,1,Control
381655,1,Control
381660,1,Test
381711,1,Control
381793,1,Test
381961,0,Test
382031,0,Test
382202,1,Test
382316,1,Test
382317,0,Test
382434,1,Control
382734,1,Control
382897,1,Test
382998,1,Test
383009,1,Test
383141,1,Test
383168,1,Test
383373,0,Test
383469,0,Test
383674,1,Test
384132,0,Test
384371,0,Control
385052,0,Test
385095,0,Test
385337,1,Test
385456,1,Test
385555,0,Test
385623,1,Control
385802,1,Test
385931,0,Control
386336,1,Test
386383,1,Test
386570,1,Control
386822,1,Control
387056,1,Control
387539,1,Test
387579,1,Test
387835,0,Control
387839,1,Control
388395,1,Test
388801,1,Test
389358,0,Test
389384,1,Test
390511,0,Control
390635,1,Test
390650,1,Test
390870,0,Control
391025,1,Control
391167,0,Test
391209,1,Test
391472,1,Control
391817,1,Control
391821,1,Test
392273,1,Control
392318,0,Test
392459,1,Test
392725,1,Test
392733,0,Control
392757,0,Control
393005,1,Control
393252,1,Control
393489,0,Test
394110,0,Test
394311,1,Test
394456,0,Control
394458,1,Test
394629,1,Test
394951,1,Control
395018,0,Test
395074,1,Test
395152,0,Test
395302,0,Test
395610,0,Control
395669,0,Test
395711,0,Test
395814,1,Control
395960,1,Test
395988,1,Control
396003,0,Test
396393,1,Test
396523,1,Control
396549,1,Test
396876,1,Test
397150,0,Test
397404,1,Control
397574,1,Control
397852,0,Test
398317,1,Test
398973,1,Test
399065,1,Control
399211,1,Test
399381,0,Test
399690,0,Control
399694,1,Test
399707,1,Test
399780,1,Test
400082,1,Control
400613,1,Control
400621,1,Control
400773,0,Control
401147,1,Test
401260,1,Test
401723,1,Test
401737,1,Test
401951,0,Control
401964,1,Test
402019,0,Control
402340,1,Test
402509,1,Test
402923,0,Control
402984,0,Test
403501,0,Test
403509,0,Test
403658,1,Control
403735,1,Test
403921,0,Control
404861,1,Control
405107,1,Test
405201,0,Control
405451,1,Test
405501,0,Control
405565,0,Control
406039,0,Test
406224,1,Test
406265,1,Test
406877,1,Test
406992,1,Control
407061,0,Test
407146,1,Control
407327,1,Control
407433,1,Test
407759,0,Test
407804,0,Control
408180,1,Control
408266,1,Test
408411,1,Test
408478,0,Test
408685,1,Test
409075,0,Test
409332,0,Test
409432,1,Control
409450,1,Control
409787,1,Test
409876,1,Test
409953,1,Control
409987,1,Test
410298,1,Test
410327,1,Test
410421,1,Test
410527,1,Control
410623,0,Control
410682,1,Test
410752,1,Test
411442,0,Test
411463,1,Test
411480,1,Control
411761,0,Test
412025,0,Test
412057,0,Control
413001,1,Control
413157,1,Control
413324,0,Test
413583,1,Control
413993,0,Control
414149,1,Test
414245,0,Test
414909,1,Test
415158,1,Control
415277,1,Control
415523,1,Test
415987,1,Test
416018,0,Control
416116,0,Control
416346,1,Test
416724,1,Test
416757,1,Control
416876,1,Control
417113,0,Test
417123,0,Test
417189,1,Control
417204,1,Test
417642,0,Control
418569,1,Test
419610,0,Control
419807,0,Test
419848,1,Test
419969,1,Control
420495,1,Test
420722,1,Test
420825,1,Control
420983,0,Test
421097,1,Test
421124,1,Test
421209,1,Test
421223,0,Control
421287,0,Control
421795,1,Control
421833,0,Control
422463,0,Control
422464,1,Test
422480,0,Control
422661,1,Control
422765,0,Test
423183,1,Control
423508,1,Control
423947,1,Test
424206,1,Test
424267,1,Control
424592,0,Test
424760,1,Control
425398,0,Control
425532,0,Control
425546,0,Test
425578,0,Test
425987,1,Control
426074,1,Test
426092,0,Test
426432,1,Control
426756,0,Control
426901,1,Test
427013,1,Test
427194,1,Control
427512,0,Control
427628,1,Test
427824,1,Control
427931,1,Control
428064,1,Control
428109,1,Test
428135,1,Test
428170,1,Control
428188,0,Control
428201,1,Test
428485,1,Control
428635,1,Control
428698,1,Control
428852,1,Test
429189,1,Control
429351,0,Control
429598,1,Test
429778,0,Test
429805,0,Test
429908,1,Test
429957,0,Control
430070,1,Test
430101,1,Test
430812,1,Control
430868,1,Control
431429,1,Test
431615,0,Test
431626,1,Test
431627,1,Test
431651,1,Control
431793,0,Test
432171,1,Control
432265,1,Control
432402,0,Control
432606,1,Control
432607,0,Test
432789,1,Test
432793,1,Control
432803,1,Control
433098,1,Control
433332,1,Test
433417,1,Test
433424,0,Test
433443,1,Test
433498,0,Test
433814,0,Control
434526,0,Control
434673,1,Test
434746,0,Test
434941,1,Control
435340,1,Test
435580,1,Control
435757,0,Control
435886,0,Test
436146,1,Test
436352,0,Test
437728,1,Control
437780,0,Control
437817,0,Control
437914,1,Test
438539,1,Test
438560,1,Test
438567,1,Test
438770,0,Control
438886,1,Test
438935,1,Test
438959,1,Test
439077,1,Test
439963,1,Test
440275,0,Test
440279,0,Control
440328,1,Test
440483,1,Test
440704,1,Test
440758,0,Control
440861,1,Test
442079,0,Test
442137,1,Test
442320,1,Control
442340,1,Test
442772,0,Test
443217,0,Control
443262,0,Test
443921,1,Test
444558,1,Control
444644,0,Test
445481,1,Test
445794,0,Test
446185,1,Control
446390,1,Test
446547,1,Control
446577,1,Test
447087,0,Test
447329,0,Control
447439,1,Control
447488,1,Control
447494,1,Control
447498,1,Control
447683,1,Control
447850,1,Test
448522,1,Test
448714,0,Control
449286,0,Test
449421,1,Test
449709,1,Test
450002,1,Test
450232,1,Control
450423,0,Test
450614,1,Control
450673,1,Test
450752,1,Control
451019,1,Control
451443,1,Control
451568,0,Control
451603,1,Control
451682,1,Test
451805,1,Control
451897,0,Control
452274,1,Control
452359,1,Test
452582,1,Test
452583,1,Control
452762,0,Test
452875,1,Control
453167,1,Control
453226,1,Test
453288,0,Test
453657,0,Control
453802,0,Test
454148,0,Control
454749,1,Test
454816,1,Test
455069,1,Test
455078,1,Test
455226,1,Test
455278,1,Control
455557,0,Test
455589,1,Test
455693,0,Control
456002,1,Control
456150,1,Test
456369,1,Test
456416,1,Test
456925,1,Test
457069,1,Control
457600,0,Test
457784,0,Test
458225,1,Test
458326,1,Test
458484,1,Control
458670,1,Test
458796,1,Control
459076,0,Test
459156,1,Control
459221,0,Test
459234,1,Test
459610,0,Control
459733,1,Test
460257,0,Test
460269,1,Test
460291,1,Control
460505,1,Control
460755,1,Control
460912,1,Control
461547,1,Test
461591,1,Control
461632,0,Test
461846,1,Control
462526,1,Test
462674,1,Control
462910,1,Test
463023,1,Test
463029,1,Test
463030,1,Control
463396,1,Test
463414,1,Test
463459,1,Test
463582,0,Control
464397,0,Test
464539,0,Test
464597,0,Control
464620,1,Control
464733,0,Test
465007,1,Test
465162,1,Control
465367,1,Control
465492,0,Test
465525,0,Test
465564,1,Control
465607,1,Test
465749,1,Control
465982,0,Test
466140,1,Test
466142,1,Control
466526,1,Control
466588,1,Test
467103,1,Test
467229,1,Test
467367,1,Control
467409,1,Test
467861,0,Test
468090,1,Test
468336,1,Control
468355,1,Test
468552,0,Control
468570,1,Test
468776,1,Test
469978,0,Control
470187,1,Test
470239,1,Control
470365,1,Test
470897,1,Test
471388,0,Control
471462,0,Control
471506,1,Control
471520,1,Control
472078,1,Control
472102,0,Control
472271,0,Control
472352,1,Test
472382,0,Test
472433,1,Control
472614,0,Control
472754,1,Test
473108,0,Control
473328,1,Test
473555,0,Test
473638,1,Test
473920,1,Test
474067,1,Control
475258,1,Control
475350,1,Control
475352,0,Control
475362,1,Control
475431,1,Test
475544,1,Test
475897,1,Test
475911,1,Test
476642,1,Test
477029,1,Test
477418,0,Test
477588,1,Control
477656,1,Test
478156,1,Test
478194,1,Test
478688,1,Test
478733,1,Test
478735,1,Test
478808,1,Test
478932,0,Test
479136,1,Control
479431,0,Control
479709,0,Control
480111,0,Control
480272,1,Test
480393,1,Test
480458,1,Test
480792,0,Control
480811,1,Control
480836,1,Control
480944,1,Control
480995,1,Test
481268,0,Test
481539,1,Test
481553,1,Control
481960,0,Test
482346,1,Control
482558,1,Test
482692,1,Control
483033,0,Control
483041,1,Control
483080,1,Control
483156,1,Test
483740,1,Test
483783,0,Control
484134,0,Test
484325,1,Test
484375,1,Control
484481,0,Test
484640,0,Test
485005,1,Test
485243,0,Test
485353,1,Test
485476,1,Test
485533,1,Control
485563,1,Control
486476,1,Test
486496,1,Control
486527,0,Test
486643,1,Control
486844,1,Test
487056,1,Test
487098,0,Test
487248,1,Control
487255,1,Control
487462,1,Test
487469,1,Test
487726,1,Control
487803,0,Test
487901,1,Control
488565,0,Test
488573,1,Test
488929,0,Control
488930,1,Control
489091,1,Control
489500,1,Control
490151,1,Test
490194,0,Control
490297,1,Control
491303,0,Control
491581,0,Test
491596,1,Test
491620,1,Control
491746,1,Test
491779,1,Control
491935,0,Control
492655,1,Control
492736,0,Test
492751,1,Control
493083,1,Control
493186,0,Control
493194,1,Control
493311,1,Control
493608,1,Test
494159,1,Control
494367,1,Test
494576,0,Test
494597,1,Test
495030,0,Control
495241,1,Test
495317,1,Control
495547,1,Test
496578,1,Control
496873,0,Control
496903,0,Test
497019,1,Test
497209,1,Test
497732,0,Test
497746,1,Test
497986,1,Control
497996,0,Test
498135,0,Test
498584,0,Control
499278,1,Control
499330,1,Control
499699,1,Test
499985,0,Test
500449,1,Test
500483,1,Test
500488,1,Test
501190,1,Test
501214,1,Test
501215,0,Test
501426,1,Test
501472,1,Test
501496,1,Test
502017,1,Control
502969,1,Test
503051,0,Control
503064,0,Control
503070,0,Control
504667,0,Test
504980,1,Test
505572,1,Control
505697,0,Test
505849,0,Control
505918,1,Test
506086,0,Test
506107,1,Control
506320,1,Control
506333,1,Control
506479,0,Test
506615,1,Test
506681,0,Test
506720,0,Control
507138,1,Control
507290,1,Test
507390,1,Control
507610,1,Control
507618,1,Test
507874,1,Control
507892,0,Control
507915,1,Test
508087,0,Test
508099,0,Test
509310,1,Control
509544,1,Control
509746,1,Test
510139,0,Control
510186,1,Test
510497,1,Test
510580,1,Test
510867,1,Test
510941,1,Control
511272,1,Test
511378,0,Control
511522,0,Control
511528,1,Test
511535,1,Test
511678,0,Test
511906,1,Test
511922,0,Test
512432,1,Control
512588,1,Test
512590,1,Test
512721,1,Control
512833,1,Control
512883,1,Control
513275,1,Control
513599,1,Test
513785,0,Test
513864,1,Control
513961,1,Test
514104,0,Test
514533,0,Test
514667,1,Test
515013,0,Test
515712,0,Control
515862,0,Control
515976,0,Test
516129,1,Test
516235,1,Test
516409,0,Test
516417,1,Test
516594,1,Control
516706,0,Test
517105,1,Test
517186,1,Control
517259,1,Control
517547,1,Test
517642,0,Test
517707,1,Control
517835,1,Control
518097,1,Control
518323,0,Control
518664,1,Control
518727,0,Test
518898,0,Test
519096,1,Control
519506,0,Control
519927,1,Control
519971,1,Control
520210,1,Test
520530,0,Test
520539,1,Test
520592,1,Test
520693,1,Control
521003,0,Control
521204,1,Control
521225,1,Test
521369,0,Control
521446,0,Test
522064,1,Control
522175,0,Control
522181,1,Test
522187,1,Test
522508,1,Control
522654,0,Test
522661,1,Test
523263,1,Test
523470,0,Control
523530,1,Test
523822,1,Test
523965,0,Test
523988,1,Test
524126,1,Control
524152,1,Control
524287,0,Test
524388,1,Control
524455,0,Test
524481,1,Test
524510,1,Control
524675,1,Test
525234,1,Control
525332,1,Control
525348,1,Control
525401,1,Control
525448,0,Test
525775,1,Control
525973,1,Control
526415,0,Test
526419,1,Test
526852,1,Control
526939,1,Test
526971,0,Control
527026,1,Test
527207,0,Test
527708,0,Test
528117,1,Control
528367,0,Test
528492,0,Test
528496,1,Control
528504,1,Control
528600,1,Test
528622,1,Test
529008,1,Test
529113,0,Control
529225,1,Control
529230,0,Test
529380,1,Test
529554,1,Test
529710,1,Test
530396,1,Control
530579,1,Test
530654,0,Control
530699,0,Test
530883,0,Test
530914,0,Test
530965,1,Test
531099,1,Control
531286,0,Control
531705,0,Control
531737,0,Test
531896,1,Control
532183,0,Control
532200,1,Control
532913,1,Test
533091,1,Control
533113,1,Test
533116,1,Test
533147,1,Test
533320,1,Control
533553,1,Test
533703,1,Test
533966,1,Control
534083,1,Control
534100,0,Test
534419,1,Control
534481,1,Control
534616,1,Control
534729,1,Control
534843,1,Control
534878,1,Control
535260,1,Test
535273,1,Control
535308,1,Control
535436,0,Test
535456,1,Test
535661,0,Test
535673,1,Control
535999,1,Control
536024,0,Test
536297,0,Control
536431,1,Test
536450,0,Control
536510,1,Test
537200,1,Test
537221,1,Control
537426,0,Test
537598,1,Test
537662,1,Control
537901,1,Control
538291,0,Test
538519,1,Test
538600,1,Test
538801,1,Test
539094,1,Control
539876,0,Test
540036,1,Control
540589,1,Test
540948,0,Control
540970,0,Control
541015,1,Test
541159,1,Test
541195,0,Control
541395,1,Test
541976,1,Test
541979,1,Test
542028,0,Test
542047,0,Test
542527,1,Control
542536,1,Test
542563,1,Control
542598,0,Control
542609,0,Control
543460,1,Test
543787,1,Test
543812,1,Control
543916,1,Control
544420,1,Test
544681,0,Test
544943,1,Test
545252,1,Control
545273,1,Test
545350,1,Test
545449,1,Test
545824,1,Control
545887,1,Control
546110,1,Control
546146,1,Control
546158,1,Test
546244,1,Test
546281,0,Test
546337,1,Control
546461,1,Test
546664,1,Control
547156,1,Control
547252,1,Control
547427,1,Control
547645,0,Control
547839,1,Control
547868,1,Control
548028,1,Control
548340,1,Control
548398,1,Control
549038,1,Control
549182,1,Control
549217,1,Test
549253,0,Test
549586,1,Test
549848,1,Test
549987,1,Control
550099,1,Control
550126,1,Test
550255,1,Test
550276,1,Control
550508,1,Control
550793,1,Test
550819,1,Control
550876,1,Control
550953,1,Control
550960,1,Test
550972,0,Control
551780,1,Control
551933,0,Control
551983,1,Control
552124,0,Control
552360,1,Test
552374,0,Test
552481,1,Test
552600,0,Control
552649,0,Control
552720,1,Test
552898,1,Test
553313,1,Test
553410,1,Test
553433,1,Control
553718,1,Control
553887,1,Test
553978,1,Control
554055,0,Control
554244,1,Test
554955,1,Test
555410,1,Test
555510,0,Control
555737,0,Control
555975,1,Test
556046,1,Test
556258,1,Test
556488,1,Test
556698,0,Test
556775,1,Control
556786,1,Control
557273,1,Test
557311,1,Test
557659,1,Test
557808,1,Test
558109,1,Test
558250,0,Test
558676,0,Test
559132,0,Control
559169,0,Control
559394,0,Control
559432,1,Test
559435,1,Control
559468,1,Test
559678,0,Test
559881,1,Control
559937,1,Test
560360,0,Control
560486,1,Test
560548,1,Control
560675,1,Test
560810,1,Test
560848,1,Control
560955,1,Control
561051,0,Test
561052,0,Control
561127,0,Test
561240,0,Control
561499,1,Test
561544,1,Test
561636,0,Test
562145,1,Test
562259,0,Control
562427,1,Control
562592,1,Test
562620,0,Test
562776,0,Test
563419,1,Test
563572,1,Test
563663,1,Test
563689,0,Control
563851,1,Test
563859,1,Control
564330,0,Test
564529,1,Test
564806,1,Control
564877,1,Test
564880,1,Control
564967,0,Control
565576,1,Control
566009,1,Test
566137,1,Test
567010,0,Control
567050,1,Test
567520,1,Test
567717,1,Control
568021,1,Test
568086,0,Control
568159,1,Control
568680,1,Test
568717,0,Control
568718,0,Test
568724,0,Test
568759,0,Test
568867,1,Test
569235,0,Test
570476,0,Control
570484,1,Control
571215,0,Control
571423,0,Control
571600,1,Test
571626,0,Test
571660,1,Control
571941,1,Control
572142,1,Test
572266,1,Control
572522,1,Test
572542,1,Test
572617,1,Test
573143,0,Test
573200,1,Test
573338,0,Control
573355,1,Test
573411,0,Control
574136,1,Control
574163,1,Test
574571,1,Test
574728,1,Test
574898,1,Test
575199,1,Test
575213,0,Control
575804,1,Test
576605,1,Control
576893,1,Control
577051,1,Control
577427,1,Test
577462,0,Test
577488,0,Control
577537,0,Control
578478,1,Control
578735,1,Test
578755,0,Test
578841,1,Test
579061,0,Control
579429,1,Control
579500,1,Test
579564,0,Test
580208,1,Test
580395,1,Test
580584,1,Control
580619,1,Test
580849,1,Test
581041,1,Test
581655,1,Test
581882,1,Control
582215,1,Test
582327,1,Test
582438,1,Control
582548,1,Test
582696,1,Control
582813,1,Test
582858,0,Control
583024,1,Test
583074,0,Test
583178,0,Test
583207,1,Control
583570,1,Control
583807,0,Test
583825,1,Test
583917,1,Control
584202,1,Test
584291,0,Control
584718,0,Control
584752,0,Control
585261,1,Test
585528,0,Test
585572,0,Control
585691,1,Control
585865,1,Test
585872,0,Test
587145,1,Test
587200,1,Control
587256,1,Control
587314,1,Control
587585,0,Control
587753,0,Control
587801,0,Test
588058,1,Control
588240,1,Control
588254,1,Test
588310,0,Control
